DIFF_FROM_NEIGHBOR_AVE_LIST_PRICE,HOA_FEES,YRS_SINCE_REMOD,AGE_OF_HOME,PROPERTY_TYPE_Condo/Co-op,PROPERTY_TYPE_Multi-Family (2-4 Unit),BTH_STYLE_M,KITCH_STYLE_M,trend
-298503.5923344948,411.0,2.0,109.0,1,0,1,1,51.3171949018134
-238503.5923344948,356.0,39.0,59.0,1,0,0,0,50.57781073690932
-262503.5923344948,341.0,54.0,54.0,1,0,0,0,50.95775611199314
211235.24561403503,0.0,8.0,159.0,0,0,0,1,53.82884980492944
-148764.75438596494,128.0,16.0,109.0,1,0,0,0,53.45752870357929
-138764.75438596494,249.0,14.0,15.0,1,0,1,1,53.54438576992164
1465594.262228261,362.0,129.0,129.0,1,0,1,1,53.44233391370959
-260405.73777173905,147.0,20.0,120.0,1,0,1,1,53.44233391370959
1885594.262228261,0.0,2.0,159.0,0,1,0,0,53.45752870357929
-454405.73777173896,256.0,10.0,120.0,1,0,1,1,53.658885394781244
-524405.737771739,242.0,2.0,129.0,1,0,1,1,53.17250077097781
-253905.0,339.0,34.0,99.0,1,0,0,1,52.12104274268022
-561344.096196868,384.0,39.0,164.0,1,0,1,1,51.725453886390845
447496.4076655053,0.0,94.0,94.0,0,1,0,0,50.159076084991646
34655.90380313201,488.0,35.0,149.0,1,0,1,1,53.54438576992164
612496.4076655052,0.0,2.0,104.0,0,1,1,1,53.658885394781244
-434405.73777173896,407.0,12.0,12.0,1,0,1,1,53.84929272353954
-260109.9384615384,302.0,39.0,109.0,1,0,1,1,53.84929272353954
-383321.586419753,201.0,35.0,134.0,1,0,1,1,53.82884980492944
-222764.7543859649,0.0,13.0,129.0,0,0,1,1,53.44233391370959
-292503.5923344948,357.0,57.0,57.0,1,0,0,0,53.44233391370959
-239003.5923344948,489.0,55.0,55.0,1,0,1,1,53.45752870357929
62396.407665505176,0.0,9.0,99.0,0,0,1,1,53.73336218674199
138655.90380313198,468.0,39.0,136.0,0,0,1,1,53.44233391370959
-561344.096196868,163.0,4.0,127.0,1,0,1,1,53.84929272353954
212396.4076655052,0.0,81.0,81.0,0,1,0,0,51.3171949018134
-198824.10777626198,256.0,34.0,89.0,1,0,1,0,53.84929272353954
-186752.2868686869,0.0,106.0,106.0,0,0,0,0,53.54438576992164
-19827.459459459467,0.0,4.0,149.0,0,0,1,1,53.54438576992164
186175.89222373802,0.0,4.0,34.0,0,1,1,0,53.44233391370959
195175.89222373802,0.0,2.0,114.0,0,0,1,1,53.84929272353954
-124824.10777626195,0.0,69.0,69.0,0,0,0,0,53.74985170016183
20172.540540540533,0.0,14.0,99.0,0,0,1,1,53.54438576992164
-79727.45945945947,0.0,2.0,109.0,0,0,1,1,53.45752870357929
-50727.45945945948,0.0,2.0,64.0,0,0,1,1,52.502177730649684
-303529.161971831,330.0,52.0,52.0,1,0,0,0,53.74985170016183
-303529.161971831,287.0,13.0,51.0,1,0,1,1,52.12104274268022
186470.83802816886,0.0,119.0,119.0,0,0,0,0,52.82029713961896
112470.838028169,0.0,3.0,119.0,0,1,1,1,52.82029713961896
-32529.161971831,606.0,8.0,119.0,1,0,1,1,52.82029713961896
15272.540540540533,0.0,99.0,99.0,0,1,0,0,50.57781073690932
43247.713131313096,0.0,8.0,52.0,0,0,0,1,51.3171949018134
-74827.45945945947,0.0,37.0,68.0,0,0,0,0,52.12104274268022
-245752.2868686869,324.0,32.0,32.0,0,0,0,0,51.725453886390845
10172.540540540533,0.0,94.0,94.0,0,0,0,0,51.3171949018134
157861.9705882353,0.0,3.0,107.0,0,0,1,1,53.44233391370959
36175.89222373802,355.0,16.0,18.0,0,0,1,1,53.17250077097781
-238412.41870824056,395.0,30.0,30.0,1,0,1,1,51.3171949018134
185175.89222373802,1.0,8.0,129.0,1,0,1,1,51.725453886390845
-164824.10777626198,150.0,114.0,114.0,1,0,0,0,50.159076084991646
-395412.41870824056,335.0,56.0,56.0,1,0,1,1,51.725453886390845
-163924.10777626198,250.0,4.0,114.0,1,0,1,1,49.76020481246014
-214824.10777626198,222.0,11.0,129.0,1,0,1,1,51.725453886390845
-138824.10777626198,472.0,5.0,99.0,1,0,1,1,51.725453886390845
-85752.2868686869,280.0,99.0,99.0,1,0,0,1,52.502177730649684
125587.58129175946,0.0,11.0,99.0,0,0,0,1,50.57781073690932
225587.58129175944,0.0,6.0,109.0,0,1,1,1,50.159076084991646
133247.7131313131,0.0,2.0,119.0,0,0,1,1,52.502177730649684
473861.9705882353,0.0,3.0,112.0,0,0,0,0,52.502177730649684
61487.581291759445,0.0,84.0,84.0,0,0,0,0,53.17250077097781
203247.7131313131,0.0,5.0,99.0,0,1,1,1,52.12104274268022
164147.7131313131,0.0,7.0,87.0,0,0,0,1,51.725453886390845
177861.9705882353,0.0,4.0,119.0,0,0,0,0,51.3171949018134
25587.581291759445,0.0,102.0,102.0,0,0,0,0,49.35953726574161
436175.89222373796,0.0,6.0,95.0,0,0,1,1,51.3171949018134
23247.713131313096,0.0,4.0,99.0,0,0,1,1,51.3171949018134
325587.58129175944,0.0,2.0,2.0,0,0,1,1,52.82029713961896
-15752.286868686904,0.0,6.0,109.0,0,0,0,1,50.159076084991646
-141238.0294117647,180.0,2.0,99.0,1,0,1,1,51.725453886390845
427861.9705882353,0.0,2.0,2.0,0,0,0,0,49.35953726574161
375587.5812917594,0.0,2.0,109.0,0,1,0,0,50.159076084991646
83247.7131313131,0.0,5.0,69.0,0,0,1,1,51.725453886390845
364147.7131313132,0.0,5.0,88.0,0,0,0,1,51.725453886390845
41587.581291759445,200.0,14.0,14.0,0,0,1,1,50.95775611199314
46487.581291759445,0.0,5.0,127.0,0,0,0,1,52.12104274268022
37370.83802816901,0.0,119.0,119.0,0,0,1,1,50.57781073690932
-235712.0365853659,276.0,17.0,119.0,1,0,0,1,50.95775611199314
-332629.161971831,314.0,54.0,54.0,1,0,0,0,51.725453886390845
-132629.161971831,0.0,30.0,109.0,0,1,1,1,53.45752870357929
77370.838028169,0.0,12.0,77.0,0,0,0,0,49.76020481246014
-93529.161971831,0.0,114.0,114.0,0,1,0,0,53.82884980492944
136470.838028169,0.0,5.0,119.0,0,0,0,1,52.12104274268022
213247.7131313131,0.0,3.0,99.0,0,1,0,1,51.725453886390845
23247.713131313096,0.0,4.0,84.0,0,0,0,1,52.502177730649684
-206752.2868686869,169.0,17.0,109.0,1,0,0,0,52.502177730649684
514247.7131313132,0.0,12.0,145.0,0,0,0,0,51.725453886390845
-35852.286868686904,0.0,7.0,95.0,0,0,1,1,52.82029713961896
-135752.2868686869,245.0,2.0,109.0,1,0,1,1,50.57781073690932
-85852.2868686869,0.0,69.0,69.0,0,0,0,0,51.3171949018134
-96752.28686868688,0.0,2.0,111.0,0,0,1,1,50.95775611199314
42747.713131313096,0.0,4.0,59.0,0,0,0,1,50.95775611199314
14147.713131313096,0.0,4.0,99.0,0,0,0,1,50.159076084991646
213247.7131313131,0.0,14.0,102.0,0,0,1,1,51.3171949018134
163247.7131313131,0.0,94.0,94.0,0,1,0,0,52.82029713961896
-105852.28686868688,0.0,69.0,69.0,0,0,0,0,51.725453886390845
304147.7131313131,0.0,126.0,126.0,0,0,1,1,49.35953726574161
99247.71313131312,0.0,4.0,70.0,0,0,0,1,52.12104274268022
99272.54054054053,0.0,12.0,96.0,0,1,1,1,53.54438576992164
-144412.41870824056,149.0,94.0,94.0,1,0,1,1,53.658885394781244
-48412.418708240555,180.0,3.0,119.0,1,0,1,1,53.54438576992164
29147.713131313096,0.0,34.0,34.0,0,0,1,1,53.44233391370959
-50727.45945945948,0.0,69.0,69.0,0,0,0,0,53.54438576992164
-93512.41870824057,188.0,3.0,119.0,1,0,1,1,53.82884980492944
5587.581291759445,0.0,124.0,124.0,0,0,0,0,53.45752870357929
89147.71313131311,0.0,5.0,119.0,0,0,1,1,53.658885394781244
-63529.161971830996,0.0,2.0,129.0,0,0,1,1,53.17250077097781
-85852.2868686869,0.0,4.0,62.0,0,0,1,1,53.17250077097781
-198412.41870824056,301.0,31.0,31.0,0,0,1,1,52.502177730649684
-33512.418708240555,0.0,4.0,62.0,0,0,0,1,53.54438576992164
-204412.41870824056,100.0,16.0,119.0,1,0,1,1,53.658885394781244
-108412.41870824057,225.0,4.0,99.0,1,0,1,1,53.73336218674199
175172.54054054053,0.0,4.0,71.0,0,1,1,1,53.54438576992164
3247.713131313096,0.0,32.0,95.0,0,0,1,1,53.658885394781244
-232138.0294117647,205.0,97.0,97.0,1,0,0,0,52.82029713961896
-134412.41870824056,120.0,23.0,106.0,1,0,1,1,53.84929272353954
-196752.2868686869,170.0,15.0,84.0,1,0,1,1,53.82884980492944
-125752.28686868688,488.0,30.0,30.0,1,0,1,1,53.74985170016183
-106752.28686868688,0.0,89.0,89.0,0,0,0,0,53.17250077097781
-72451.97999999997,0.0,91.0,91.0,0,0,0,0,51.3171949018134
78448.02000000003,0.0,23.0,23.0,0,0,1,1,52.502177730649684
187548.02,0.0,89.0,89.0,0,0,0,0,50.159076084991646
-111551.97999999998,0.0,59.0,59.0,0,0,0,0,52.12104274268022
-205852.2868686869,200.0,89.0,89.0,0,0,0,0,51.3171949018134
33247.713131313096,0.0,9.0,46.0,0,0,0,1,49.76020481246014
-153529.161971831,0.0,22.0,119.0,0,0,0,0,52.82029713961896
-132629.161971831,0.0,94.0,94.0,0,1,0,0,49.35953726574161
82470.838028169,0.0,2.0,119.0,0,1,1,1,53.74985170016183
-334812.0365853659,103.0,14.0,114.0,1,0,1,1,51.725453886390845
71587.58129175943,0.0,17.0,99.0,0,1,1,1,52.82029713961896
55587.581291759445,224.0,2.0,119.0,1,0,1,1,52.12104274268022
215587.58129175944,0.0,114.0,114.0,0,1,0,0,49.76020481246014
-284412.41870824056,130.0,6.0,104.0,1,0,0,1,52.12104274268022
55587.581291759445,0.0,15.0,119.0,0,0,1,1,50.159076084991646
65587.58129175943,0.0,3.0,90.0,0,0,1,0,50.57781073690932
26587.581291759445,0.0,56.0,56.0,0,0,0,0,49.35953726574161
195587.58129175944,0.0,2.0,99.0,0,1,0,1,51.725453886390845
-64412.418708240555,185.0,10.0,99.0,1,0,1,1,50.57781073690932
-154412.41870824056,184.0,17.0,109.0,1,0,0,1,51.3171949018134
-174812.0365853659,229.0,2.0,114.0,1,0,0,1,51.3171949018134
-33529.161971831,0.0,4.0,80.0,0,0,1,1,51.725453886390845
165187.9634146341,0.0,8.0,114.0,0,1,1,1,51.725453886390845
6470.838028169004,250.0,7.0,144.0,1,0,1,1,50.95775611199314
64287.96341463411,0.0,3.0,73.0,0,0,1,1,50.57781073690932
-12629.161971830996,0.0,114.0,114.0,0,1,0,0,51.3171949018134
-64712.03658536589,0.0,99.0,99.0,0,0,0,1,50.95775611199314
336470.838028169,0.0,2.0,99.0,0,1,1,1,49.76020481246014
479247.7131313132,0.0,37.0,129.0,0,0,1,0,50.159076084991646
-15852.286868686904,0.0,3.0,75.0,0,0,1,1,52.12104274268022
-110752.28686868688,0.0,96.0,96.0,0,0,0,0,50.95775611199314
-116752.28686868688,150.0,2.0,74.0,1,0,1,1,51.725453886390845
65272.540540540525,0.0,3.0,56.0,0,0,1,1,51.3171949018134
-74412.41870824057,0.0,5.0,78.0,0,0,1,1,51.725453886390845
-20752.286868686904,0.0,4.0,79.0,0,0,1,1,52.12104274268022
-64827.459459459475,0.0,89.0,89.0,0,0,0,0,49.095744430692214
13247.713131313096,0.0,4.0,58.0,0,0,1,0,51.3171949018134
-36752.2868686869,0.0,8.0,54.0,0,0,0,1,49.35953726574161
-136752.2868686869,0.0,59.0,59.0,0,0,0,0,49.095744430692214
-35852.286868686904,0.0,86.0,86.0,0,0,0,0,51.725453886390845
97370.838028169,0.0,3.0,119.0,0,1,1,1,53.17250077097781
-243529.16197183105,310.0,3.0,119.0,1,0,1,1,50.95775611199314
67470.838028169,0.0,29.0,109.0,0,1,0,0,50.95775611199314
112470.838028169,0.0,119.0,119.0,0,1,0,0,50.95775611199314
-263529.161971831,194.0,15.0,119.0,1,0,1,1,50.57781073690932
80272.54054054053,0.0,114.0,114.0,0,1,0,1,51.3171949018134
180172.5405405405,0.0,4.0,149.0,0,1,1,1,50.159076084991646
-33413.418708240555,0.0,109.0,109.0,0,0,0,0,50.159076084991646
45272.540540540525,0.0,37.0,147.0,0,0,1,0,49.76020481246014
-113412.41870824054,0.0,18.0,89.0,0,0,1,1,51.725453886390845
-109827.45945945947,0.0,66.0,66.0,0,0,0,0,52.82029713961896
-727.4594594594673,0.0,31.0,99.0,0,1,0,0,51.725453886390845
-193827.4594594595,368.0,31.0,31.0,0,0,0,1,51.725453886390845
185675.89222373802,240.0,17.0,127.0,1,0,0,0,49.35953726574161
-214824.10777626198,275.0,4.0,114.0,1,0,1,1,52.12104274268022
31175.892223738017,258.0,11.0,129.0,1,0,1,1,50.95775611199314
-188824.10777626198,240.0,11.0,119.0,1,0,1,1,52.82029713961896
-298824.107776262,273.0,31.0,31.0,1,0,0,0,50.57781073690932
-364824.1077762621,250.0,7.0,114.0,1,0,0,0,50.95775611199314
36175.89222373802,585.0,2.0,19.0,0,0,1,0,52.502177730649684
386175.89222373796,0.0,16.0,124.0,0,0,1,1,51.725453886390845
-49626.271844660216,0.0,7.0,59.0,0,0,0,0,53.17250077097781
-23726.271844660223,0.0,3.0,119.0,0,0,1,1,51.725453886390845
100373.72815533976,0.0,2.0,99.0,0,1,1,1,50.57781073690932
86873.72815533978,0.0,89.0,89.0,0,1,0,0,51.725453886390845
37370.83802816901,0.0,3.0,120.0,0,1,1,1,50.57781073690932
-103529.161971831,0.0,2.0,109.0,0,0,1,1,50.159076084991646
-123626.27184466025,0.0,38.0,94.0,0,0,0,0,50.159076084991646
17470.838028169004,0.0,7.0,109.0,0,1,1,1,53.84929272353954
-103529.161971831,150.0,2.0,119.0,1,0,1,1,50.159076084991646
-293529.161971831,272.0,14.0,51.0,1,0,1,1,51.3171949018134
136470.838028169,0.0,3.0,99.0,0,1,1,0,50.95775611199314
62584.628205128174,300.0,4.0,33.0,0,0,1,1,49.76020481246014
-27415.37179487181,0.0,5.0,74.0,0,0,1,0,51.3171949018134
-13529.161971830996,230.0,2.0,99.0,1,0,0,0,51.3171949018134
-113529.161971831,175.0,11.0,139.0,1,0,1,1,52.82029713961896
30287.963414634112,264.0,2.0,99.0,1,0,0,0,51.3171949018134
-293529.161971831,281.0,52.0,52.0,1,0,1,1,52.502177730649684
-283529.161971831,241.0,32.0,59.0,1,0,0,0,51.3171949018134
432470.838028169,0.0,6.0,148.0,0,0,1,1,50.159076084991646
-282629.161971831,240.0,59.0,59.0,1,0,0,0,52.502177730649684
-382529.161971831,240.0,59.0,59.0,1,0,0,0,51.3171949018134
75272.54054054053,0.0,54.0,54.0,0,1,0,0,49.35953726574161
-99727.45945945947,0.0,119.0,119.0,0,1,1,1,52.12104274268022
535175.892223738,0.0,121.0,121.0,0,0,0,1,50.95775611199314
-188824.10777626198,215.0,17.0,114.0,1,0,0,0,52.502177730649684
-264824.107776262,300.0,37.0,89.0,1,0,0,0,51.3171949018134
261175.89222373802,0.0,119.0,119.0,0,0,1,1,51.725453886390845
-267864.7543859649,315.0,14.0,59.0,0,0,1,1,50.57781073690932
185175.89222373802,0.0,134.0,134.0,0,0,1,0,52.502177730649684
-168824.10777626198,192.0,11.0,119.0,1,0,1,1,52.502177730649684
135175.89222373802,528.0,16.0,16.0,0,0,1,1,50.159076084991646
-186515.3717948718,305.0,33.0,54.0,1,0,1,1,49.76020481246014
137470.838028169,0.0,99.0,99.0,0,1,0,0,50.57781073690932
14147.713131313096,0.0,16.0,76.0,0,0,0,1,52.502177730649684
-186752.2868686869,250.0,14.0,119.0,1,0,1,1,51.3171949018134
-85852.2868686869,0.0,54.0,54.0,0,0,0,0,49.76020481246014
5587.581291759445,0.0,16.0,135.0,0,0,1,0,49.76020481246014
75587.58129175943,0.0,31.0,31.0,0,0,1,0,50.95775611199314
275587.58129175944,0.0,2.0,2.0,0,0,1,0,50.95775611199314
336487.58129175944,0.0,7.0,104.0,0,0,0,1,50.159076084991646
114147.71313131312,0.0,2.0,109.0,0,0,0,1,50.95775611199314
93247.71313131312,0.0,3.0,89.0,0,0,0,1,51.3171949018134
-74412.41870824057,330.0,18.0,108.0,1,0,1,0,52.12104274268022
101587.58129175943,0.0,8.0,121.0,0,0,1,1,51.725453886390845
-173512.41870824056,196.0,14.0,109.0,1,0,1,1,52.82029713961896
-54412.418708240555,0.0,3.0,109.0,0,0,0,1,50.57781073690932
-146752.2868686869,0.0,2.0,64.0,0,0,1,1,50.159076084991646
-85852.2868686869,0.0,119.0,119.0,0,0,0,0,50.95775611199314
104147.71313131312,0.0,2.0,84.0,0,0,1,1,52.12104274268022
-21138.0294117647,0.0,19.0,84.0,0,0,0,0,51.3171949018134
61247.713131313096,0.0,99.0,99.0,0,0,0,0,49.35953726574161
-78412.41870824057,0.0,79.0,79.0,0,0,1,0,51.725453886390845
151487.58129175944,0.0,10.0,87.0,0,0,1,1,50.159076084991646
-65752.2868686869,0.0,6.0,64.0,0,0,1,0,51.725453886390845
-28412.418708240555,175.0,2.0,119.0,1,0,1,1,50.159076084991646
-273529.161971831,200.0,114.0,114.0,1,0,1,1,53.84929272353954
-342629.161971831,208.0,15.0,99.0,1,0,0,0,51.725453886390845
-402529.161971831,275.0,30.0,30.0,1,0,0,0,51.3171949018134
151273.72815533978,0.0,3.0,114.0,0,1,1,1,51.3171949018134
-36752.2868686869,434.0,34.0,34.0,0,0,1,1,52.12104274268022
-95852.28686868688,0.0,62.0,62.0,0,0,0,0,51.3171949018134
-94412.41870824057,181.0,14.0,109.0,1,0,1,1,49.76020481246014
155587.58129175944,200.0,8.0,8.0,0,0,1,1,52.502177730649684
-96752.28686868688,0.0,4.0,89.0,0,0,0,1,52.502177730649684
64147.713131313096,0.0,4.0,78.0,0,0,1,0,50.95775611199314
146470.838028169,300.0,3.0,3.0,1,0,1,0,53.45752870357929
437370.838028169,0.0,4.0,132.0,0,0,0,1,50.95775611199314
64287.96341463411,250.0,2.0,99.0,1,0,1,1,50.57781073690932
-275712.0365853659,381.0,13.0,120.0,1,0,1,1,49.76020481246014
-192529.16197183105,0.0,30.0,119.0,0,0,0,0,49.35953726574161
-93529.161971831,0.0,114.0,114.0,0,0,1,0,50.95775611199314
-3529.161971830996,0.0,3.0,94.0,0,0,1,1,51.725453886390845
-192629.16197183105,0.0,59.0,59.0,0,0,0,0,51.3171949018134
37370.83802816901,0.0,120.0,120.0,0,1,1,0,49.76020481246014
-164529.161971831,0.0,109.0,109.0,0,0,0,0,50.95775611199314
152370.838028169,0.0,3.0,134.0,0,0,1,1,51.3171949018134
-19713.036585365888,150.0,2.0,119.0,1,0,1,1,50.57781073690932
-183529.16197183105,0.0,3.0,114.0,1,0,1,1,52.12104274268022
-163529.161971831,0.0,3.0,114.0,1,0,1,1,52.12104274268022
-158824.10777626198,180.0,2.0,91.0,1,0,1,1,52.12104274268022
-263924.107776262,180.0,19.0,114.0,1,0,1,1,50.159076084991646
-135512.41870824056,365.0,14.0,14.0,1,0,1,1,53.84929272353954
-34824.10777626198,137.0,4.0,4.0,0,0,1,1,51.725453886390845
-108512.41870824057,374.0,14.0,14.0,1,0,1,1,52.502177730649684
186075.89222373802,0.0,109.0,109.0,0,1,0,1,52.502177730649684
-134412.41870824056,0.0,2.0,67.0,0,0,1,1,50.159076084991646
-164824.10777626198,0.0,80.0,80.0,0,0,1,1,50.159076084991646
-133512.41870824056,198.0,2.0,99.0,1,0,1,1,52.502177730649684
-157864.75438596494,250.0,2.0,99.0,1,0,1,1,53.73336218674199
-318824.107776262,237.0,13.0,119.0,1,0,0,0,53.82884980492944
-23529.161971831,0.0,8.0,93.0,0,1,1,1,53.74985170016183
-263529.161971831,200.0,114.0,114.0,1,0,1,1,53.84929272353954
-273529.161971831,200.0,114.0,114.0,1,0,1,1,53.84929272353954
-98764.75438596494,150.0,84.0,84.0,1,0,1,1,53.44233391370959
-87529.161971831,175.0,3.0,3.0,0,0,1,1,53.658885394781244
-87529.161971831,175.0,3.0,3.0,0,0,1,1,53.658885394781244
-111451.97999999998,0.0,11.0,119.0,0,0,1,1,51.725453886390845
-92451.97999999998,0.0,119.0,119.0,0,0,0,0,49.76020481246014
-24727.459459459467,0.0,4.0,70.0,0,0,0,1,51.725453886390845
-20727.459459459467,0.0,67.0,67.0,0,0,0,0,51.3171949018134
-16451.97999999998,0.0,6.0,99.0,0,0,1,1,53.82884980492944
-91551.97999999998,0.0,52.0,52.0,0,0,0,0,53.54438576992164
19272.540540540533,0.0,54.0,119.0,0,0,1,1,53.82884980492944
107548.02000000002,0.0,3.0,3.0,0,0,1,1,53.74985170016183
-171238.0294117647,0.0,13.0,81.0,0,0,1,1,53.74985170016183
-346752.2868686869,250.0,13.0,53.0,1,0,1,0,53.84929272353954
107861.97058823527,0.0,2.0,109.0,0,0,1,1,53.54438576992164
-56752.2868686869,175.0,2.0,99.0,1,0,1,1,53.17250077097781
37370.83802816901,0.0,9.0,114.0,0,1,1,1,53.84929272353954
-22764.754385964945,0.0,15.0,119.0,0,1,1,1,53.658885394781244
185175.89222373802,268.0,15.0,15.0,0,0,1,1,50.159076084991646
-87764.75438596494,125.0,84.0,84.0,1,0,1,1,52.502177730649684
-94824.10777626195,125.0,2.0,94.0,1,0,1,1,51.725453886390845
-164824.10777626198,240.0,9.0,9.0,1,0,1,1,51.3171949018134
-235394.7543859649,315.0,14.0,59.0,0,0,1,1,53.17250077097781
236075.89222373802,0.0,12.0,89.0,0,0,1,1,51.725453886390845
135175.89222373802,402.0,19.0,19.0,0,0,1,1,50.159076084991646
-238824.10777626198,170.0,20.0,119.0,1,0,0,1,52.12104274268022
-238824.10777626198,200.0,7.0,101.0,1,0,1,1,52.12104274268022
-163824.10777626198,321.0,20.0,114.0,1,0,0,0,49.76020481246014
-264824.107776262,200.0,12.0,101.0,1,0,1,1,52.12104274268022
-54824.10777626198,189.0,7.0,99.0,1,0,1,1,49.76020481246014
-238824.10777626198,108.0,3.0,120.0,1,0,1,1,51.3171949018134
176175.89222373802,337.0,99.0,99.0,1,0,1,1,49.76020481246014
-86752.2868686869,0.0,49.0,49.0,0,0,0,0,53.54438576992164
-28138.029411764703,0.0,99.0,99.0,0,0,1,0,53.44233391370959
113247.71313131312,0.0,6.0,99.0,0,0,0,1,53.44233391370959
-238924.10777626198,170.0,14.0,114.0,1,0,1,1,53.74985170016183
-164824.10777626198,258.0,15.0,15.0,1,0,1,1,53.44233391370959
-95752.28686868688,0.0,67.0,67.0,0,0,0,0,53.658885394781244
-176752.2868686869,259.0,9.0,9.0,1,0,1,1,53.44233391370959
-103412.41870824057,0.0,63.0,63.0,0,0,0,0,53.54438576992164
-74824.10777626197,687.0,13.0,93.0,1,0,1,1,53.54438576992164
-304824.107776262,522.0,13.0,91.0,1,0,0,1,53.84929272353954
1085175.892223738,0.0,4.0,93.0,0,0,1,1,53.44233391370959
-64824.107776261975,724.0,5.0,93.0,1,0,1,1,53.54438576992164
225175.89222373802,225.0,129.0,129.0,1,0,0,1,53.84929272353954
-64824.107776261975,220.0,12.0,144.0,1,0,1,1,53.44233391370959
76487.58129175943,0.0,54.0,54.0,0,1,0,0,53.82884980492944
-114824.10777626195,180.0,99.0,99.0,1,0,1,1,53.82884980492944
-114824.10777626195,185.0,95.0,95.0,1,0,1,1,53.44233391370959
26273.728155339777,0.0,69.0,69.0,0,1,0,0,53.82884980492944
-193529.16197183105,257.0,10.0,99.0,1,0,1,1,53.658885394781244
-281727.45945945947,150.0,120.0,120.0,1,0,0,0,53.44233391370959
39247.713131313096,0.0,7.0,64.0,0,0,1,1,53.82884980492944
-212629.16197183105,0.0,49.0,73.0,0,1,0,0,53.54438576992164
65587.58129175943,0.0,20.0,119.0,0,0,1,1,53.82884980492944
-124412.41870824054,175.0,13.0,109.0,1,0,1,1,53.82884980492944
-73529.161971831,0.0,119.0,119.0,0,1,1,1,53.84929272353954
-162629.161971831,250.0,15.0,15.0,0,0,1,1,53.84929272353954
144247.7131313131,0.0,7.0,139.0,0,0,1,1,53.54438576992164
-136752.2868686869,0.0,30.0,65.0,0,0,0,0,53.44233391370959
-206752.2868686869,0.0,99.0,99.0,0,0,0,1,53.54438576992164
109247.71313131312,0.0,4.0,119.0,0,1,1,1,53.54438576992164
-210827.4594594595,150.0,12.0,114.0,1,0,1,1,53.74985170016183
2470.838028169004,0.0,15.0,99.0,0,1,1,1,53.658885394781244
-8726.271844660223,0.0,14.0,77.0,0,1,0,0,53.74985170016183
149272.54054054053,0.0,3.0,3.0,0,0,1,1,53.82884980492944
-21852.286868686904,345.0,9.0,9.0,0,0,1,1,53.658885394781244
33247.713131313096,0.0,7.0,65.0,0,0,1,0,53.73336218674199
-133512.41870824056,175.0,14.0,109.0,1,0,1,1,53.54438576992164
-190752.2868686869,0.0,4.0,56.0,0,0,1,1,53.54438576992164
-63529.161971830996,0.0,3.0,119.0,0,0,1,1,53.658885394781244
-151551.97999999998,0.0,51.0,51.0,0,0,0,0,53.54438576992164
148772.54054054053,0.0,99.0,99.0,0,1,0,0,53.74985170016183
-319827.45945945947,340.0,59.0,59.0,1,0,0,0,53.84929272353954
72470.838028169,0.0,3.0,119.0,0,1,1,1,52.12104274268022
12970.838028169004,0.0,129.0,129.0,0,1,0,0,49.35953726574161
37370.83802816901,0.0,119.0,119.0,0,1,0,0,49.095744430692214
-208764.7543859649,309.0,14.0,119.0,1,0,1,1,50.95775611199314
-262629.161971831,310.0,20.0,119.0,1,0,0,0,50.57781073690932
157470.838028169,0.0,21.0,139.0,0,0,1,1,50.57781073690932
-253529.16197183105,259.0,14.0,119.0,1,0,1,1,49.35953726574161
-14713.036585365891,150.0,2.0,119.0,1,0,1,1,50.57781073690932
414287.96341463405,0.0,7.0,114.0,0,1,1,1,52.502177730649684
-74824.10777626197,200.0,84.0,84.0,1,0,1,1,53.17250077097781
831175.892223738,0.0,18.0,94.0,0,0,1,1,51.725453886390845
36175.89222373802,0.0,12.0,69.0,0,0,0,0,51.725453886390845
135175.89222373802,0.0,6.0,51.0,0,0,1,1,50.57781073690932
276175.892223738,0.0,20.0,66.0,0,0,0,1,50.95775611199314
336075.892223738,0.0,7.0,60.0,0,0,1,1,51.3171949018134
-214824.10777626198,890.0,39.0,134.0,1,0,1,1,49.35953726574161
-213824.10777626198,175.0,20.0,114.0,1,0,0,0,52.502177730649684
631175.892223738,266.0,3.0,3.0,0,0,0,0,53.82884980492944
636175.892223738,0.0,114.0,114.0,0,1,0,0,49.35953726574161
-113824.10777626195,250.0,15.0,15.0,1,0,1,1,51.3171949018134
